x,y,label
44800,0,0
45056,0,0
45312,0,0
45568,0,0
45824,0,0
46080,0,0
46336,0,0
46592,0,0
46848,0,0
47104,0,0
47360,0,0
47616,0,0
47872,0,0
48128,0,0
48384,0,0
48640,0,0
48896,0,0
49152,0,0
49408,0,0
49664,0,0
49920,0,0
50176,0,0
50432,0,0
50688,0,0
50944,0,0
51200,0,0
51456,0,0
51712,0,0
51968,0,0
52224,0,0
52480,0,0
52736,0,0
52992,0,0
53248,0,0
53504,0,0
53760,0,0
54016,0,0
54272,0,0
54528,0,0
54784,0,0
55040,0,0
55296,0,0
55552,0,0
55808,0,0
56064,0,0
56320,0,0
56576,0,0
56832,0,0
57088,0,0
57344,0,0
57600,0,0
57856,0,0
58112,0,0
58368,0,0
58624,0,0
58880,0,0
59136,0,0
59392,0,0
59648,0,0
59904,0,0
60160,0,0
60416,0,0
60672,0,0
60928,0,0
61184,0,0
61440,0,0
61696,0,0
61952,0,0
62208,0,0
62464,0,0
62720,0,0
62976,0,0
63232,0,0
63488,0,0
63744,0,0
64000,0,0
64256,0,0
64512,0,0
64768,0,0
65024,0,0
65280,0,0
65536,0,0
65792,0,0
66048,0,0
66304,0,0
66560,0,0
66816,0,0
67072,0,0
67328,0,0
67584,0,0
67840,0,0
68096,0,0
68352,0,0
68608,0,0
68864,0,0
69120,0,0
69376,0,0
69632,0,0
69888,0,0
70144,0,0
70400,0,0
70656,0,0
70912,0,0
71168,0,0
71424,0,0
71680,0,0
71936,0,0
72192,0,0
72448,0,0
72704,0,0
72960,0,0
73216,0,0
73472,0,0
73728,0,0
73984,0,0
74240,0,0
74496,0,0
74752,0,0
75008,0,0
75264,0,0
75520,0,0
75776,0,0
76032,0,0
76288,0,0
76544,0,0
76800,0,0
77056,0,0
77312,0,0
77568,0,0
77824,0,0
78080,0,0
78336,0,0
78592,0,0
78848,0,0
79104,0,0
79360,0,0
79616,0,0
79872,0,0
80128,0,0
80384,0,0
80640,0,0
80896,0,0
81152,0,0
81408,0,0
81664,0,0
81920,0,0
82176,0,0
82432,0,0
82688,0,0
82944,0,0
83200,0,0
83456,0,0
83712,0,0
83968,0,0
84224,0,0
84480,0,0
84736,0,0
84992,0,0
85248,0,0
85504,0,0
85760,0,0
86016,0,0
86272,0,0
86528,0,0
86784,0,0
87040,0,0
87296,0,0
87552,0,0
87808,0,0
88064,0,0
88320,0,0
88576,0,0
88832,0,0
89088,0,0
89344,0,0
89600,0,0
89856,0,0
90112,0,0
90368,0,0
90624,0,0
90880,0,0
91136,0,0
91392,0,0
91648,0,0
91904,0,0
92160,0,0
92416,0,0
92672,0,0
92928,0,0
93184,0,0
93440,0,0
93696,0,0
93952,0,0
94208,0,0
94464,0,0
94720,0,0
94976,0,0
95232,0,0
95488,0,0
95744,0,0
96000,0,0
96256,0,0
96512,0,0
96768,0,0
97024,0,0
97280,0,0
97536,0,0
97792,0,0
98048,0,0
98304,0,0
98560,0,0
98816,0,0
99072,0,0
99328,0,0
99584,0,0
99840,0,0
100096,0,0
100352,0,0
100608,0,0
100864,0,0
101120,0,0
101376,0,0
101632,0,0
101888,0,0
102144,0,0
102400,0,0
102656,0,0
102912,0,0
103168,0,0
103424,0,0
103680,0,0
103936,0,0
104192,0,0
104448,0,0
104704,0,0
104960,0,0
105216,0,0
105472,0,0
105728,0,0
105984,0,0
106240,0,0
106496,0,0
106752,0,0
107008,0,0
107264,0,0
107520,0,0
107776,0,0
108032,0,0
108288,0,0
108544,0,0
108800,0,0
109056,0,0
109312,0,0
109568,0,0
109824,0,0
110080,0,0
110336,0,0
110592,0,0
110848,0,0
111104,0,0
111360,0,0
111616,0,0
111872,0,0
112128,0,0
112384,0,0
112640,0,0
112896,0,0
113152,0,0
113408,0,0
113664,0,0
113920,0,0
114176,0,0
114432,0,0
114688,0,0
114944,0,0
115200,0,0
115456,0,0
115712,0,0
115968,0,0
116224,0,0
116480,0,0
116736,0,0
116992,0,0
117248,0,0
117504,0,0
117760,0,0
118016,0,0
118272,0,0
118528,0,0
118784,0,0
119040,0,0
119296,0,0
119552,0,0
119808,0,0
120064,0,0
120320,0,0
120576,0,0
120832,0,0
121088,0,0
121344,0,0
121600,0,0
121856,0,0
122112,0,0
122368,0,0
122624,0,0
122880,0,0
123136,0,0
123392,0,0
123648,0,0
123904,0,0
124160,0,0
124416,0,0
124672,0,0
124928,0,0
125184,0,0
125440,0,0
125696,0,0
125952,0,0
126208,0,0
126464,0,0
126720,0,0
126976,0,0
127232,0,0
127488,0,0
127744,0,0
128000,0,0
128256,0,0
128512,0,0
128768,0,0
129024,0,0
129280,0,0
129536,0,0
129792,0,0
130048,0,0
130304,0,0
130560,0,0
130816,0,0
131072,0,0
131328,0,0
131584,0,0
131840,0,0
132096,0,0
132352,0,0
132608,0,0
132864,0,0
133120,0,0
133376,0,0
133632,0,0
133888,0,0
134144,0,0
134400,0,0
134656,0,0
134912,0,0
135168,0,0
135424,0,0
135680,0,0
135936,0,0
136192,0,0
136448,0,0
136704,0,0
136960,0,0
137216,0,0
137472,0,0
137728,0,0
137984,0,0
138240,0,0
138496,0,0
138752,0,0
139008,0,0
139264,0,0
139520,0,0
139776,0,0
140032,0,0
140288,0,0
140544,0,0
140800,0,0
141056,0,0
141312,0,0
141568,0,0
141824,0,0
142080,0,0
142336,0,0
142592,0,0
142848,0,0
143104,0,0
143360,0,0
143616,0,0
143872,0,0
144128,0,0
144384,0,0
144640,0,0
144896,0,0
145152,0,0
145408,0,0
145664,0,0
145920,0,0
146176,0,0
146432,0,0
146688,0,0
146944,0,0
147200,0,0
147456,0,0
147712,0,0
147968,0,0
148224,0,0
148480,0,0
148736,0,0
148992,0,0
149248,0,0
149504,0,0
149760,0,0
150016,0,0
150272,0,0
150528,0,0
150784,0,0
151040,0,0
151296,0,0
0,256,0
256,256,0
512,256,0
768,256,0
1024,256,0
1280,256,0
1536,256,0
1792,256,0
2048,256,0
2304,256,0
2560,256,0
2816,256,0
3072,256,0
3328,256,0
3584,256,0
3840,256,0
4096,256,0
4352,256,0
4608,256,0
4864,256,0
5120,256,0
5376,256,0
5632,256,0
5888,256,0
6144,256,0
6400,256,0
6656,256,0
6912,256,0
7168,256,0
7424,256,0
7680,256,0
7936,256,0
8192,256,0
8448,256,0
8704,256,0
8960,256,0
9216,256,0
9472,256,0
9728,256,0
9984,256,0
10240,256,0
10496,256,0
10752,256,0
11008,256,0
11264,256,0
11520,256,0
11776,256,0
12032,256,0
12288,256,0
12544,256,0
12800,256,0
13056,256,0
13312,256,0
13568,256,0
13824,256,0
14080,256,0
14336,256,0
14592,256,0
14848,256,0
15104,256,0
15360,256,0
15616,256,0
15872,256,0
16128,256,0
16384,256,0
16640,256,0
16896,256,0
17152,256,0
17408,256,0
17664,256,0
17920,256,0
18176,256,0
18432,256,0
18688,256,0
18944,256,0
19200,256,0
19456,256,0
19712,256,0
19968,256,0
20224,256,0
20480,256,0
20736,256,0
20992,256,0
21248,256,0
21504,256,0
21760,256,0
22016,256,0
22272,256,0
22528,256,0
22784,256,0
23040,256,0
23296,256,0
23552,256,0
23808,256,0
24064,256,0
24320,256,0
24576,256,0
24832,256,0
25088,256,0
25344,256,0
25600,256,0
25856,256,0
26112,256,0
26368,256,0
26624,256,0
26880,256,0
27136,256,0
27392,256,0
27648,256,0
27904,256,0
28160,256,0
28416,256,0
28672,256,0
28928,256,0
29184,256,0
29440,256,0
29696,256,0
29952,256,0
30208,256,0
30464,256,0
30720,256,0
30976,256,0
31232,256,0
31488,256,0
31744,256,0
32000,256,0
32256,256,0
32512,256,0
32768,256,0
33024,256,0
33280,256,0
33536,256,0
33792,256,0
34048,256,0
34304,256,0
34560,256,0
34816,256,0
35072,256,0
35328,256,0
35584,256,0
35840,256,0
36096,256,0
36352,256,0
36608,256,0
36864,256,0
37120,256,0
37376,256,0
37632,256,0
37888,256,0
38144,256,0
38400,256,0
38656,256,0
38912,256,0
39168,256,0
39424,256,0
39680,256,0
39936,256,0
40192,256,0
40448,256,0
40704,256,0
40960,256,0
41216,256,0
41472,256,0
41728,256,0
41984,256,0
42240,256,0
42496,256,0
42752,256,0
43008,256,0
43264,256,0
43520,256,0
43776,256,0
44032,256,0
44288,256,0
44544,256,0
44800,256,0
45056,256,0
45312,256,0
45568,256,0
45824,256,0
46080,256,0
46336,256,0
46592,256,0
46848,256,0
47104,256,0
47360,256,0
47616,256,0
47872,256,0
48128,256,0
48384,256,0
48640,256,0
48896,256,0
49152,256,0
49408,256,0
49664,256,0
49920,256,0
50176,256,0
50432,256,0
50688,256,0
50944,256,0
51200,256,0
51456,256,0
51712,256,0
51968,256,0
52224,256,0
52480,256,0
52736,256,0
52992,256,0
53248,256,0
53504,256,0
53760,256,0
54016,256,0
54272,256,0
54528,256,0
54784,256,0
55040,256,0
55296,256,0
55552,256,0
55808,256,0
56064,256,0
56320,256,0
56576,256,0
56832,256,0
57088,256,0
57344,256,0
57600,256,0
57856,256,0
58112,256,0
58368,256,0
58624,256,0
58880,256,0
59136,256,0
59392,256,0
59648,256,0
59904,256,0
60160,256,0
60416,256,0
60672,256,0
60928,256,0
61184,256,0
61440,256,0
61696,256,0
61952,256,0
62208,256,0
62464,256,0
62720,256,0
62976,256,0
63232,256,0
63488,256,0
63744,256,0
64000,256,0
64256,256,0
64512,256,0
64768,256,0
65024,256,0
65280,256,0
65536,256,0
65792,256,0
66048,256,0
66304,256,0
66560,256,0
66816,256,0
67072,256,0
67328,256,0
67584,256,0
67840,256,0
68096,256,0
68352,256,0
68608,256,0
68864,256,0
69120,256,0
69376,256,0
69632,256,0
69888,256,0
70144,256,0
70400,256,0
70656,256,0
70912,256,0
71168,256,0
71424,256,0
71680,256,0
71936,256,0
72192,256,0
72448,256,0
72704,256,0
72960,256,0
73216,256,0
73472,256,0
73728,256,0
73984,256,0
74240,256,0
74496,256,0
74752,256,0
75008,256,0
75264,256,0
75520,256,0
75776,256,0
76032,256,0
76288,256,0
76544,256,0
76800,256,0
77056,256,0
77312,256,0
77568,256,0
77824,256,0
78080,256,0
78336,256,0
78592,256,0
78848,256,0
79104,256,0
79360,256,0
79616,256,0
79872,256,0
80128,256,0
80384,256,0
80640,256,0
80896,256,0
81152,256,0
81408,256,0
81664,256,0
81920,256,0
82176,256,0
82432,256,0
82688,256,0
82944,256,0
83200,256,0
83456,256,0
83712,256,0
83968,256,0
84224,256,0
84480,256,0
84736,256,0
84992,256,0
85248,256,0
85504,256,0
85760,256,0
86016,256,0
86272,256,0
86528,256,0
86784,256,0
87040,256,0
87296,256,0
87552,256,0
87808,256,0
88064,256,0
88320,256,0
88576,256,0
88832,256,0
89088,256,0
89344,256,0
89600,256,0
89856,256,0
90112,256,0
90368,256,0
90624,256,0
90880,256,0
91136,256,0
91392,256,0
91648,256,0
91904,256,0
92160,256,0
92416,256,0
92672,256,0
92928,256,0
93184,256,0
93440,256,0
93696,256,0
93952,256,0
94208,256,0
94464,256,0
94720,256,0
94976,256,0
95232,256,0
95488,256,0
95744,256,0
96000,256,0
96256,256,0
96512,256,0
96768,256,0
97024,256,0
97280,256,0
97536,256,0
97792,256,0
98048,256,0
98304,256,0
98560,256,0
98816,256,0
99072,256,0
99328,256,0
99584,256,0
99840,256,0
100096,256,0
100352,256,0
100608,256,0
100864,256,0
101120,256,0
101376,256,0
101632,256,0
101888,256,0
102144,256,0
102400,256,0
102656,256,0
102912,256,0
103168,256,0
103424,256,0
103680,256,0
103936,256,0
104192,256,0
104448,256,0
104704,256,0
104960,256,0
105216,256,0
105472,256,0
105728,256,0
105984,256,0
106240,256,0
106496,256,0
106752,256,0
107008,256,0
107264,256,0
107520,256,0
107776,256,0
108032,256,0
108288,256,0
108544,256,0
108800,256,0
109056,256,0
109312,256,0
109568,256,0
109824,256,0
110080,256,0
110336,256,0
110592,256,0
110848,256,0
111104,256,0
111360,256,0
111616,256,0
111872,256,0
112128,256,0
112384,256,0
112640,256,0
112896,256,0
113152,256,0
113408,256,0
113664,256,0
113920,256,0
114176,256,0
114432,256,0
114688,256,0
114944,256,0
115200,256,0
115456,256,0
115712,256,0
115968,256,0
116224,256,0
116480,256,0
116736,256,0
116992,256,0
117248,256,0
117504,256,0
117760,256,0
118016,256,0
118272,256,0
118528,256,0
118784,256,0
119040,256,0
119296,256,0
119552,256,0
119808,256,0
120064,256,0
120320,256,0
120576,256,0
120832,256,0
121088,256,0
121344,256,0
121600,256,0
121856,256,0
122112,256,0
122368,256,0
122624,256,0
122880,256,0
123136,256,0
123392,256,0
123648,256,0
123904,256,0
124160,256,0
124416,256,0
124672,256,0
124928,256,0
125184,256,0
125440,256,0
125696,256,0
125952,256,0
126208,256,0
126464,256,0
126720,256,0
126976,256,0
127232,256,0
127488,256,0
127744,256,0
128000,256,0
128256,256,0
128512,256,0
128768,256,0
129024,256,0
129280,256,0
129536,256,0
129792,256,0
130048,256,0
130304,256,0
130560,256,0
130816,256,0
131072,256,0
131328,256,0
131584,256,0
131840,256,0
132096,256,0
132352,256,0
132608,256,0
132864,256,0
133120,256,0
133376,256,0
133632,256,0
133888,256,0
134144,256,0
134400,256,0
134656,256,0
134912,256,0
135168,256,0
135424,256,0
135680,256,0
135936,256,0
136192,256,0
136448,256,0
136704,256,0
136960,256,0
137216,256,0
137472,256,0
137728,256,0
137984,256,0
138240,256,0
138496,256,0
138752,256,0
139008,256,0
139264,256,0
139520,256,0
139776,256,0
140032,256,0
140288,256,0
140544,256,0
140800,256,0
141056,256,0
141312,256,0
141568,256,0
141824,256,0
142080,256,0
142336,256,0
142592,256,0
142848,256,0
143104,256,0
143360,256,0
143616,256,0
143872,256,0
144128,256,0
144384,256,0
144640,256,0
144896,256,0
145152,256,0
145408,256,0
145664,256,0
145920,256,0
146176,256,0
146432,256,0
146688,256,0
146944,256,0
147200,256,0
147456,256,0
147712,256,0
147968,256,0
148224,256,0
148480,256,0
148736,256,0
148992,256,0
149248,256,0
149504,256,0
149760,256,0
150016,256,0
150272,256,0
150528,256,0
150784,256,0
151040,256,0
151296,256,0
0,512,0
256,512,0
512,512,0
768,512,0
1024,512,0
1280,512,0
1536,512,0
1792,512,0
2048,512,0
2304,512,0
2560,512,0
2816,512,0
3072,512,0
3328,512,0
3584,512,0
3840,512,0
4096,512,0
4352,512,0
4608,512,0
4864,512,0
5120,512,0
5376,512,0
5632,512,0
5888,512,0
6144,512,0
6400,512,0
6656,512,0
6912,512,0
7168,512,0
7424,512,0
7680,512,0
7936,512,0
8192,512,0
8448,512,0
8704,512,0
8960,512,0
9216,512,0
9472,512,0
9728,512,0
9984,512,0
10240,512,0
10496,512,0
10752,512,0
11008,512,0
11264,512,0
11520,512,0
11776,512,0
12032,512,0
12288,512,0
12544,512,0
12800,512,0
13056,512,0
13312,512,0
13568,512,0
13824,512,0
14080,512,0
14336,512,0
14592,512,0
14848,512,0
15104,512,0
15360,512,0
15616,512,0
15872,512,0
16128,512,0
16384,512,0
16640,512,0
16896,512,0
17152,512,0
17408,512,0
17664,512,0
17920,512,0
18176,512,0
18432,512,0
18688,512,0
18944,512,0
19200,512,0
19456,512,0
19712,512,0
19968,512,0
20224,512,0
20480,512,0
20736,512,0
20992,512,0
21248,512,0
21504,512,0
21760,512,0
22016,512,0
22272,512,0
22528,512,0
22784,512,0
23040,512,0
23296,512,0
23552,512,0
23808,512,0
24064,512,0
24320,512,0
24576,512,0
24832,512,0
25088,512,0
25344,512,0
25600,512,0
25856,512,0
26112,512,0
26368,512,0
26624,512,0
26880,512,0
27136,512,0
27392,512,0
27648,512,0
27904,512,0
28160,512,0
28416,512,0
28672,512,0
28928,512,0
29184,512,0
29440,512,0
29696,512,0
29952,512,0
30208,512,0
30464,512,0
30720,512,0
30976,512,0
31232,512,0
31488,512,0
31744,512,0
32000,512,0
32256,512,0
32512,512,0
32768,512,0
33024,512,0
33280,512,0
33536,512,0
33792,512,0
34048,512,0
34304,512,0
34560,512,0
34816,512,0
35072,512,0
35328,512,0
35584,512,0
35840,512,0
36096,512,0
36352,512,0
36608,512,0
36864,512,0
37120,512,0
37376,512,0
37632,512,0
37888,512,0
38144,512,0
38400,512,0
38656,512,0
38912,512,0
39168,512,0
39424,512,0
39680,512,0
39936,512,0
40192,512,0
40448,512,0
40704,512,0
40960,512,0
41216,512,0
41472,512,0
41728,512,0
41984,512,0
42240,512,0
42496,512,0
42752,512,0
43008,512,0
43264,512,0
43520,512,0
43776,512,0
44032,512,0
44288,512,0
44544,512,0
44800,512,0
45056,512,0
45312,512,0
45568,512,0
45824,512,0
46080,512,0
46336,512,0
46592,512,0
46848,512,0
47104,512,0
47360,512,0
47616,512,0
47872,512,0
48128,512,0
48384,512,0
48640,512,0
48896,512,0
49152,512,0
49408,512,0
49664,512,0
49920,512,0
50176,512,0
50432,512,0
50688,512,0
50944,512,0
51200,512,0
51456,512,0
51712,512,0
51968,512,0
52224,512,0
52480,512,0
52736,512,0
52992,512,0
53248,512,0
53504,512,0
53760,512,0
54016,512,0
54272,512,0
54528,512,0
54784,512,0
55040,512,0
55296,512,0
55552,512,0
55808,512,0
56064,512,0
56320,512,0
56576,512,0
56832,512,0
57088,512,0
57344,512,0
57600,512,0
57856,512,0
58112,512,0
58368,512,0
58624,512,0
58880,512,0
59136,512,0
59392,512,0
59648,512,0
59904,512,0
60160,512,0
60416,512,0
60672,512,0
60928,512,0
61184,512,0
61440,512,0
61696,512,0
61952,512,0
62208,512,0
62464,512,0
62720,512,0
62976,512,0
63232,512,0
63488,512,0
63744,512,0
64000,512,0
64256,512,0
64512,512,0
64768,512,0
65024,512,0
65280,512,0
65536,512,0
65792,512,0
66048,512,0
66304,512,0
66560,512,0
66816,512,0
67072,512,0
67328,512,0
67584,512,0
67840,512,0
68096,512,0
68352,512,0
68608,512,0
68864,512,0
69120,512,0
69376,512,0
69632,512,0
69888,512,0
70144,512,0
70400,512,0
70656,512,0
70912,512,0
71168,512,0
71424,512,0
71680,512,0
71936,512,0
72192,512,0
72448,512,0
72704,512,0
72960,512,0
73216,512,0
73472,512,0
73728,512,0
73984,512,0
74240,512,0
74496,512,0
74752,512,0
75008,512,0
75264,512,0
75520,512,0
75776,512,0
76032,512,0
76288,512,0
76544,512,0
76800,512,0
77056,512,0
77312,512,0
77568,512,0
77824,512,0
78080,512,0
78336,512,0
78592,512,0
78848,512,0
79104,512,0
79360,512,0
79616,512,0
79872,512,0
80128,512,0
80384,512,0
80640,512,0
80896,512,0
81152,512,0
81408,512,0
81664,512,0
81920,512,0
82176,512,0
82432,512,0
82688,512,0
82944,512,0
83200,512,0
83456,512,0
83712,512,0
83968,512,0
84224,512,0
84480,512,0
84736,512,0
84992,512,0
85248,512,0
85504,512,0
85760,512,0
86016,512,0
86272,512,0
86528,512,0
86784,512,0
87040,512,0
87296,512,0
87552,512,0
87808,512,0
88064,512,0
88320,512,0
88576,512,0
88832,512,0
89088,512,0
89344,512,0
89600,512,0
89856,512,0
90112,512,0
90368,512,0
90624,512,0
90880,512,0
91136,512,0
91392,512,0
91648,512,0
91904,512,0
92160,512,0
92416,512,0
92672,512,0
92928,512,0
93184,512,0
93440,512,0
93696,512,0
93952,512,0
94208,512,0
94464,512,0
94720,512,0
94976,512,0
95232,512,0
95488,512,0
95744,512,0
96000,512,0
96256,512,0
96512,512,0
96768,512,0
97024,512,0
97280,512,0
97536,512,0
97792,512,0
98048,512,0
98304,512,0
98560,512,0
98816,512,0
99072,512,0
99328,512,0
99584,512,0
99840,512,0
100096,512,0
100352,512,0
100608,512,0
100864,512,0
101120,512,0
101376,512,0
101632,512,0
101888,512,0
102144,512,0
102400,512,0
102656,512,0
102912,512,0
103168,512,0
103424,512,0
103680,512,0
103936,512,0
104192,512,0
104448,512,0
104704,512,0
104960,512,0
105216,512,0
105472,512,0
105728,512,0
105984,512,0
106240,512,0
106496,512,0
106752,512,0
107008,512,0
107264,512,0
107520,512,0
107776,512,0
108032,512,0
108288,512,0
108544,512,0
108800,512,0
109056,512,0
109312,512,0
109568,512,0
109824,512,0
110080,512,0
110336,512,0
110592,512,0
110848,512,0
111104,512,0
111360,512,0
111616,512,0
111872,512,0
112128,512,0
112384,512,0
112640,512,0
112896,512,0
113152,512,0
113408,512,0
113664,512,0
113920,512,0
114176,512,0
114432,512,0
114688,512,0
114944,512,0
115200,512,0
115456,512,0
115712,512,0
115968,512,0
116224,512,0
116480,512,0
116736,512,0
116992,512,0
117248,512,0
117504,512,0
117760,512,0
118016,512,0
118272,512,0
118528,512,0
118784,512,0
119040,512,0
119296,512,0
119552,512,0
119808,512,0
120064,512,0
120320,512,0
120576,512,0
120832,512,0
121088,512,0
121344,512,0
121600,512,0
121856,512,0
122112,512,0
122368,512,0
122624,512,0
122880,512,0
123136,512,0
123392,512,0
123648,512,0
123904,512,0
124160,512,0
124416,512,0
124672,512,0
124928,512,0
125184,512,0
125440,512,0
125696,512,0
125952,512,0
126208,512,0
126464,512,0
126720,512,0
126976,512,0
127232,512,0
127488,512,0
127744,512,0
128000,512,0
128256,512,0
128512,512,0
128768,512,0
129024,512,0
129280,512,0
129536,512,0
129792,512,0
130048,512,0
130304,512,0
130560,512,0
130816,512,0
131072,512,0
131328,512,0
131584,512,0
131840,512,0
132096,512,0
132352,512,0
132608,512,0
132864,512,0
133120,512,0
133376,512,0
133632,512,0
133888,512,0
134144,512,0
134400,512,0
134656,512,0
134912,512,0
135168,512,0
135424,512,0
135680,512,0
135936,512,0
136192,512,0
136448,512,0
136704,512,0
136960,512,0
137216,512,0
137472,512,0
137728,512,0
137984,512,0
138240,512,0
138496,512,0
138752,512,0
139008,512,0
139264,512,0
139520,512,0
139776,512,0
140032,512,0
140288,512,0
140544,512,0
140800,512,0
141056,512,0
141312,512,0
141568,512,0
141824,512,0
142080,512,0
142336,512,0
142592,512,0
142848,512,0
143104,512,0
143360,512,0
143616,512,0
143872,512,0
144128,512,0
144384,512,0
144640,512,0
144896,512,0
145152,512,0
145408,512,0
145664,512,0
145920,512,0
146176,512,0
146432,512,0
146688,512,0
146944,512,0
147200,512,0
147456,512,0
147712,512,0
147968,512,0
148224,512,0
148480,512,0
148736,512,0
148992,512,0
149248,512,0
149504,512,0
149760,512,0
150016,512,0
150272,512,0
150528,512,0
150784,512,0
151040,512,0
151296,512,0
0,768,0
256,768,0
512,768,0
768,768,0
1024,768,0
1280,768,0
1536,768,0
1792,768,0
2048,768,0
2304,768,0
2560,768,0
2816,768,0
3072,768,0
3328,768,0
3584,768,0
3840,768,0
4096,768,0
4352,768,0
4608,768,0
4864,768,0
5120,768,0
5376,768,0
5632,768,0
5888,768,0
6144,768,0
6400,768,0
6656,768,0
6912,768,0
7168,768,0
7424,768,0
7680,768,0
7936,768,0
8192,768,0
8448,768,0
8704,768,0
8960,768,0
9216,768,0
9472,768,0
9728,768,0
9984,768,0
10240,768,0
10496,768,0
10752,768,0
11008,768,0
11264,768,0
11520,768,0
11776,768,0
12032,768,0
12288,768,0
12544,768,0
12800,768,0
13056,768,0
13312,768,0
13568,768,0
13824,768,0
14080,768,0
14336,768,0
14592,768,0
14848,768,0
15104,768,0
15360,768,0
15616,768,0
15872,768,0
16128,768,0
16384,768,0
16640,768,0
16896,768,0
17152,768,0
17408,768,0
17664,768,0
17920,768,0
18176,768,0
18432,768,0
18688,768,0
18944,768,0
19200,768,0
19456,768,0
19712,768,0
19968,768,0
20224,768,0
20480,768,0
20736,768,0
20992,768,0
21248,768,0
21504,768,0
21760,768,0
22016,768,0
22272,768,0
22528,768,0
22784,768,0
23040,768,0
23296,768,0
23552,768,0
23808,768,0
24064,768,0
24320,768,0
24576,768,0
24832,768,0
25088,768,0
25344,768,0
25600,768,0
25856,768,0
26112,768,0
26368,768,0
26624,768,0
26880,768,0
27136,768,0
27392,768,0
27648,768,0
27904,768,0
28160,768,0
28416,768,0
28672,768,0
28928,768,0
29184,768,0
29440,768,0
29696,768,0
29952,768,0
30208,768,0
30464,768,0
30720,768,0
30976,768,0
31232,768,0
31488,768,0
31744,768,0
32000,768,0
32256,768,0
32512,768,0
32768,768,0
33024,768,0
33280,768,0
33536,768,0
33792,768,0
34048,768,0
34304,768,0
34560,768,0
34816,768,0
35072,768,0
35328,768,0
35584,768,0
35840,768,0
36096,768,0
36352,768,0
36608,768,0
36864,768,0
37120,768,0
37376,768,0
37632,768,0
37888,768,0
38144,768,0
38400,768,0
38656,768,0
38912,768,0
39168,768,0
39424,768,0
39680,768,0
39936,768,0
40192,768,0
40448,768,0
40704,768,0
40960,768,0
41216,768,0
41472,768,0
41728,768,0
41984,768,0
42240,768,0
42496,768,0
42752,768,0
43008,768,0
43264,768,0
43520,768,0
43776,768,0
44032,768,0
44288,768,0
44544,768,0
44800,768,0
45056,768,0
45312,768,0
45568,768,0
45824,768,0
46080,768,0
46336,768,0
46592,768,0
46848,768,0
47104,768,0
47360,768,0
47616,768,0
47872,768,0
48128,768,0
48384,768,0
48640,768,0
48896,768,0
49152,768,0
49408,768,0
49664,768,0
49920,768,0
50176,768,0
50432,768,0
50688,768,0
50944,768,0
51200,768,0
51456,768,0
51712,768,0
51968,768,0
52224,768,0
52480,768,0
52736,768,0
52992,768,0
53248,768,0
53504,768,0
53760,768,0
54016,768,0
54272,768,0
54528,768,0
54784,768,0
55040,768,0
55296,768,0
55552,768,0
55808,768,0
56064,768,0
56320,768,0
56576,768,0
56832,768,0
57088,768,0
